#	跳转号	原检索号	描述	中文名	null	
498	499	251	缠绕草本;胚珠1个；叶肥厚，肉质	落葵科	FA107	
499	498	251	直立草本，或有时为木本；胚珠1个至多数。		-----	
500	501	252	雄蕊连成单体；胚珠2个	梧桐科	FA102	
501	500	252	雄蕊互相分离，胚珠1个至多数。		-----	
502	503	253	花瓣6—9片；雌蕊单纯	小檗科	FA116	
503	502	253	花瓣4-8片；雌蕊复合。		-----	
504	507	254	常为草本；花萼有2个分离萼片。		-----	
505	506	255	花瓣4片；侧膜胎座	罂粟科	FA162	
506	505	255	花瓣常5片；基底胎座	马齿苋科	FA108	
507	504	254	乔木或灌木，常蔓生；花萼呈倒圆锥形或杯状。		-----	
508	509	256	通常雌雄同株；花萼裂片4—5；花瓣呈覆瓦状排列；无不育雄蕊；胚珠有2层珠被	紫金牛科	FA254	
509	508	256	花两性；花萼于开花时微小，而具不明显的齿裂；花瓣多为镊合状排列；有不育雄蕊(有时代以密腺)；胚珠无珠被。		-----	
510	511	257	花萼于果时增大；子房的下部为3室，上部为1室，内含3个胚珠	铁青树科	FA133	
511	510	257	花萼于果时不增大；子房1室，内仅含1个胚珠	山柚子科	FA134	
512	473	238	成熟雄蕊和花瓣不同数，如同数时则雄蕊和它互生。		-----	
513	514	258	雌雄异株；雄蕊8个，不相同，其中5个较长，有伸出花外的花丝，且和花瓣相互生，另3个则较短而藏于花内；灌木或灌木状草本；互生或对生单叶；心皮单生；雌花无花被，无梗，贴生于宽圆形的叶状苞片上	漆树科	FA121	
514	513	258	花两性或单性，纵为雌雄异株时，其雄花中也无上述情形的雄蕊。		-----	
515	558	259	花萼或其筒部和子房多少有些相连合。次259项见264页。		-----	
516	537	260	每子房室内含胚珠或种子2个至多数。次260项见263页。		-----	
517	518	261	花药以顶端孔裂开；草本或木本植物；叶对生或轮生，大都于叶片基部具3-9脉	野牡丹科	FA140	
518	517	261	花药纵长裂开。		-----	
519	526	262	草本或亚灌木；有时为攀援性。		-----	
520	521	263	具卷须的攀援草本；花单性	葫芦科	FA202	
521	520	263	无卷须的植物；花常两性。		-----	
522	523	264	萼片或花萼裂片2片；植物体多少肉质而多水分	马齿苋科	FA108	
523	522	264	萼片或花萼裂片4—5片；植物体常不为肉质。		-----	
524	525	265	花萼裂片呈覆瓦状或镊合状排列；花柱2个或更多；种子具胚乳	虎耳草科	FA93	
525	524	265	花萼裂片呈镊合状排列；花柱1个，具2—4裂，或为1呈头状的柱头；种子无胚乳	柳叶菜科	FA142	
526	519	262	乔木或灌木，有时为攀援性。		-----	
527	532	266	叶互生。次266项见263页。		-----	
528	529	267	花数朵至多数成头状花序；常绿乔木；叶革质，全缘或具浅裂	金缕梅科	FA98	
529	528	267	花成总状或圆锥花序。		-----	
530	531	268	灌木；叶为掌状分裂，基部具3—5脉；子房1室，有多数胚珠；浆果	虎耳草科	FA93	
531	530	268	乔木或灌木；叶缘有锯齿或细锯齿，有时全缘，具羽状脉；子房3～5室，每室内含2至数个胚珠，或在山茉莉属Huodendron为多数；干燥或木质核果，或蒴果，有时具棱角或有翅	安息香科	FA227	
532	527	266	叶常对生(使君子科的榄李树属Lumnitzera例外，同科的风车子属Corabretum也可有时为互生，或互生和对生共存于一枝上)		-----	
533	534	269	胚珠多数，除冠盖藤属Pil~ostegia自子房室顶端垂悬外，均位于侧膜或中轴胎座上；浆果或蒴果；叶缘有锯齿或为全缘，但均无托叶；种子含胚乳	虎耳草科	FA93	
534	533	269	胚珠2个至数个，近于自房室顶端垂悬；叶全缘或有圆锯齿；果实多不裂开，内有种子1至数个。		-----	
535	536	270	乔木或灌木，常为蔓生，无托叶，不为形成海岸林的组成分子(榄李树属Lumnitzera例外)；种子无胚乳，落地后始萌芽	使君子科	FA136	
536	535	270	常绿灌木或小乔木，具托叶；多为形成海岸林的主要组成分子，种子常有胚乳，在落地前即萌芽(胎生)	红树科	FA144	
537	516	260	每子房室内仅含胚珠或种子1个。		-----	
538	539	271	果实裂开为2个干燥的离果，并共同悬于一果梗上；花序常为伞形花序(在变豆菜属Sanicula及鸭儿芹属Cryptotaerda中为不规则的花序，在刺芫荽属Eryngium中，则为头状花序)	伞形科	FA183	
539	538	271	果实不裂开或裂开而不是上述情形的；花序可为各种型式。		-----	
540	545	272	草本植物。		-----	
541	542	273	花柱或柱头2～4个；种子具胚乳；果实为小坚果或核果，具棱角或有翅	小二仙草科	FA257	
542	541	273	花柱1个，具有1头状或呈2裂的柱头；种子无胚乳。		-----	
543	544	274	陆生草本植物，具对生叶；花为二出数；果实为一具钩状刺毛的坚果	柳叶菜科	FA142	
544	543	274	水生草本植物，有聚生而漂浮水面的叶片；花为四出数；果实为具2—4刺的坚果(栽培种果实可无显著的刺)	菱科	FA147	
545	540	272	木本植物。		-----	
546	551	275	果实干燥或为蒴果状。		-----	
547	548	276	子房2室；花柱2个	金缕梅科	FA98	
548	547	276	子房1室；花柱1个		-----	
549	550	277	花序伞房状或圆锥状	莲叶桐科	FA192	
550	549	277	花序头状	蓝果树科	FA182	
551	546	275	果实核果状或浆果状。		-----	
552	555	278	叶互生或对生；花瓣呈镊合状排列；花序有各种型式，但稀为伞形或头状，有时且可生于叶片上。		-----	
553	554	279	花瓣3—5片，卵形至披针形；花药短	山茱萸科	FA181	
554	553	279	花瓣4—10片，狭窄形并向外翻转；花药细长	八角枫科	FA179	
555	552	278	叶互生；花瓣呈覆瓦状或镊合状排列；花序常为伞形或呈头状。		-----	
556	557	280	子房1室；花柱1个；花杂性兼雌雄异株，雌花单生或以少数朵至数朵聚生，雌花多数，腋生为有花梗的簇丛	蓝果树科	FA182	
557	556	280	子房2室或更多室；花柱2—5个；如子房为1室而具1花柱时(例如马蹄参属Diplopanax)，则花两性，形成顶生类似穗状的花序	五加科	FA180	
558	515	259	花萼和子房相分离。		-----	
559	562	281	叶片中有透明微点。		-----	
560	561	282	花整齐，稀可两侧对称；果实不为荚果	芸香科	FA166	
561	560	282	花整齐或不整齐；果实为荚果	豆科	FA86	
562	559	281	叶片中无透明微点。		-----	
563	596	283	雌蕊2个或更多，互相分离或仅有局部的连合；也可子房分离而花柱连合成1个。(次283项见265页)		-----	
564	565	284	多水分的草本，具肉质的茎及叶	景天科	FA91	
565	564	284	植物体为其它情形。		-----	
566	571	285	花为周位花。		-----	
567	568	286	花的各部分呈螺旋状排列，萼片。逐渐变为花瓣；雄蕊5或6个；雌蕊多数	蜡梅科	FA189	
568	567	286	花的各部分呈轮状排列，萼片和花瓣甚有分化。		-----	
569	570	287	雌蕊2～4个，各有多数胚珠；种子有胚乳；无托叶	虎耳草科	FA93	
570	569	287	雌蕊2个至多数，各有1至数个胚珠；种子无胚乳；有或无托叶	蔷薇科	FA122	
571	566	285	花为下位花，或在悬铃木科中微呈周位。		-----	
572	577	288	草本或亚灌木。		-----	
573	576	289	各子房的花柱互相分离。		-----	
574	575	290	叶常互生或基生，多少有些分裂；花瓣脱落性，较萼片为大，或于天葵属Semiaquilegia稍小于成花瓣状的萼片	毛茛科	FA118	
575	574	290	叶对生或轮生，为全缘单叶；花瓣宿存性，较萼片小	马桑科	FA109	
576	573	289	各子房合具1共同的花柱或柱头；叶为羽状复叶；花为五出数；花萼宿存；花中有和花瓣互生的腺体；雄蕊10个	牛儿苗科	null	
577	572	288	乔木；灌木或木本的攀援植物。		-----	
578	587	291	叶为单叶。		-----	
579	580	292	叶对生或轮生	马桑科	FA109	
580	579	292	叶互生。-		-----	
581	582	293	叶为脱落性，具掌状脉；叶柄基部扩张成帽状以覆盖腋芽	悬铃木科	FA99	
582	581	293	叶为常绿性或脱落性，具羽状脉。		-----	
583	584	294	雌蕊7个至多数(稀可少至5个)；直立或缠绕性灌木；花两性或单性	兰科	FA288	
584	583	294	雌蕊4—6个；乔木或灌木；花两性。		-----	
585	586	295	子房5或6个，以1共同的花柱而连合，各子房均可熟为核果	金莲木科	FA97	
586	585	295	子房4—6个，各具1花柱，仅有1子房可成熟为核果	漆树科	FA121	
587	578	291	叶为复叶。		-----	
588	589	296	叶对生	省沽油科	FA154	
589	588	296	叶互生。		-----	
590	591	297	木质藤本；叶为掌状复叶或三出复叶	木通科	FA117	
591	590	297	乔木或灌木(有时在牛栓藤科中有缠绕性者)；叶为羽状复叶。		-----	
592	593	298	果实为1含多数种子的浆果，状似猫屎	木通科	FA117	
593	592	298	果实为其它情形。		-----	
594	595	299	果实为瞢荚果	牛栓藤科	FA85	
595	594	299	果实为离果，或在臭椿属Ailanthus中为翅果	苦木科	FA167	
596	563	283	雌蕊1个，或至少其子房为1个。		-----	
597	608	300	雌蕊或子房确是单纯的，仅1室。		-----	
598	603	301	果实为核果或浆果。		-----	
599	600	302	花为三出数，稀可二出数；花药以舌瓣裂开	樟科	FA193	
600	599	302	花为五出或四出数；花药纵长裂开。		-----	
601	602	303	落叶具刺灌木；雄蕊10个，周位，均可发育	蔷薇科	FA122	
602	601	303	常绿乔木；雄蕊1-5个，下位，常仅其中1或2个可发育	漆树科	FA121	
603	598	301	果实为瞢荚果或荚果。		-----	
604	607	304	果实为瞢荚果。		-----	
605	606	305	落叶灌木；叶为单叶；瞢荚果内含2至数个种子	蔷薇科	FA122	
606	605	305	常为木质藤本；叶多为单数复叶或具3小叶；有时因退化而只有1小叶；瞢荚果内仅含1个种子	牛栓藤科	FA85	
607	604	304	果实为荚果	豆科	FA86	
608	597	300	雌蕊或子房并非单纯者，有1个以上的子房室或花柱、柱头、胎座等部分。		-----	
609	668	306	子房1室或因有1假隔膜的发育而成2室，有时下部2—5室，上部1室。次306项见268页。		-----	
610	619	307	花下位，花瓣4片，稀可更多。		-----	
611	612	308	萼片2片。	罂粟科	FA162	
612	611	308	萼片4-8片。		-----	
613	614	309	子房柄常细长，呈线状	山柑科	FA69	
614	613	309	子房柄极短或不存在。		-----	
615	616	310	子房为2个心皮连合组成，常具2子房室及1假隔膜	十字花科	FA70	
616	615	310	子房3—6个心皮连合组成，仅1子房室。		-----	
617	618	311	叶对生，微小，为耐寒旱性；花为辐射对称；花瓣完整，具瓣爪，其内侧有舌状的鳞片附属物	瓣鳞花科	FA77	
618	617	311	叶互生，显著，非为耐寒旱性；花为两侧对称；花瓣常分裂，但其内侧并无鳞片状的附属物	木犀草科	FA120	
619	610	307	花周位或下位，花瓣3—5片，稀可2片或更多。		-----	
620	629	312	每子房室内仅有胚珠1个。		-----	
621	624	313	乔木，或稀为灌木；叶常为羽状复叶。		-----	
622	623	314	叶常为羽状复叶，具托叶及小托叶	省沽油科	FA154	
623	622	314	叶为羽状复叶或单叶，无托叶及小托叶	漆树科	FA121	
624	621	313	木本或草本；叶为单叶。		-----	
625	628	315	通常均为木本，稀可在樟科的无根藤属Cassytha则为缠绕性寄生草本；叶常互生，无膜质托叶。		-----	
626	627	316	乔木或灌木；无托叶；花为三出或二出数，萼片和花瓣同形，稀可花瓣较大；花药以舌瓣裂开；浆果或核果	樟科	FA193	
627	626	316	蔓生性的灌木，茎为合轴型，具钩状的分枝；托叶小而早落；花为五出数，萼片和花瓣不同形，前者且于结实时增大成翅状；花药纵长裂开；坚果	钩枝藤科	FA90	
628	625	315	草本或亚灌木；叶互生或对生，具膜质托叶	蓼科	FA199	
629	620	312	每子房室内有胚珠2个至多数。		-----	
630	651	317	乔木、灌木或木质藤本。次317项见267页。		-----	
631	632	318	花瓣及雄蕊均着生于花萼上	千屈菜科	FA139	
632	631	318	花瓣及雄蕊均着生于花托上(或于西番莲科中雄蕊着生于子房柄上)。		-----	
633	636	319	核果或翅果，仅有1种子。		-----	
634	635	320	花萼具显著的4或5裂片或裂齿，微小而不能长大	茶茱萸科	FA75	
635	634	320	花萼呈截平头或具不明显的萼齿，微小，但能在果实上增大	铁青树科	FA133	
636	633	319	蒴果或浆果，，内有2个至多数种子。		-----	
637	640	321	花两侧对称。		-----	
638	639	322	叶为2—3回羽状复叶；雄蕊5个	辣木科	FA104	
639	638	322	叶为全缘的单叶；雄蕊8个	远志科	FA163	
640	637	321	花辐射对称；叶为单叶或掌状分裂。		-----	
641	642	323	花瓣具有直立而常彼此衔接的瓣爪	海桐花科	FA92	
642	641	323	花瓣不具细长的瓣爪。		-----	
643	644	324	植物体为耐寒旱性，有鳞片状或细长形的叶片；花无小片	柽柳科	FA78	
644	643	324	植物体非为耐寒旱性，具有较宽大的叶片。		-----	
645	648	325	花两性。		-----	
646	647	326	花萼和花瓣不甚分化，且前者较大。	大风子科	FA79	
647	646	326	花萼和花瓣很有分化，前者很小。	堇菜科	FA82	
648	645	325	雌雄异株或花杂性。		-----	
649	650	327	乔木；花的每一花瓣基部各具位于内方的一鳞片；无子房柄。	大风子科	FA79	
650	649	327	多为具卷须而攀援的灌木；花常具一为5鳞片所成的副冠，各鳞片和萼片相对生；有子房柄。	西番莲科	FA80	
651	630	317	草本或亚灌木。		-----	
652	657	328	胎座位于子房室的中央或基底。		-----	
653	654	329	花瓣着生于花萼的喉部	千屈菜科	FA139	
654	653	329	花瓣着生于花托上。		-----	
655	656	330	萼片2片；叶互生，稀可对生	马齿苋科	FA108	
656	655	330	萼片5或4片；叶对生	石竹科	FA129	
657	652	328	胎座为侧膜胎座。		-----	
658	659	331	食虫植物，具生有腺体刚毛的叶片	茅膏菜科	FA208	
659	658	331	非为食虫植物，也无生有腺体毛茸的叶片。		-----	
660	663	332	花两侧对称。		-----	
661	662	333	花有一位于前方的距状物；蒴果3瓣裂开	堇菜科	FA82	
662	661	333	花有一位于后方的大型花盘；蒴果仅于顶端裂开	木犀草科	FA120	
663	660	332	花整齐或近于整齐。		-----	
664	665	334	植物体为耐寒旱性；花瓣内侧各有1舌状的鳞片	瓣鳞花科	FA77	
665	664	334	植物体非为耐寒旱性；花瓣内侧无鳞片的舌状附属物。		-----	
666	667	335	花中有副冠及子房柄	西番莲科	FA80	
667	666	335	花中无副冠及子房柄	虎耳草科	FA93	
668	609	306	房2室或更多室。		-----	
669	676	336	花瓣形状彼此极不相等。		-----	
670	673	337	每子房室内有数个至多数胚珠。		-----	
671	672	338	子房2室	虎耳草科	FA93	
672	671	338	子房5室	凤仙花科	FA89	
673	670	337	每子房室内仅有1个胚珠。		-----	
674	675	339	子房3室；雄蕊离生；叶盾状，叶缘具棱角或波纹	旱金莲科	FA114	
675	674	339	子房2室(稀可1或3室)；雄蕊连合为一单体；叶不呈盾状，全缘	远志科	FA163	
676	669	336	花瓣形状彼此相等或微有不等，且有时花也可为两侧对称。		-----	
677	694	340	雄蕊数和花瓣数既不相等，也不是它的倍数。		-----	
678	685	341	叶对生。		-----	
679	682	342	雄蕊4—10个，常8个。		-----	
680	681	343	蒴果	七叶树科	FA157	
681	680	343	翅果	槭树科	FA155	
682	679	342	雄蕊2或3个，也稀可4或5个。		-----	
683	684	344	萼片及花瓣均为五出数；雄蕊多为3个	翅子藤科	FA150	
684	683	344	萼片及花瓣常均为四出数；雄蕊2个，稀可3个	木犀科	FA235	
685	678	341	叶互生。		-----	
686	687	345	叶为单叶，多全缘，或在油桐属Vernicia中可具3—7裂片；花单性	大戟科	FA84	
687	686	345	叶为单叶或复叶；花两性或杂性。		-----	
688	689	346	萼片为镊合状排列；雄蕊连成单体	梧桐科	FA102	
689	688	346	萼片为覆瓦状排列；雄蕊离生。		-----	
690	691	347	子房4或5室，每子房室内有8—12胚珠；种子具翅	楝科	FA165	
691	690	347	子房常3室，每子房室内有1至数个胚珠；种子无翅。		-----	
692	693	348	花小型或中型，下位，萼片互相分离或微有连合	无患子科	FA159	
693	692	348	花大型，美丽，周位，萼片互相连合成一钟形的花萼	伯乐树科	FA156	
694	677	340	雄蕊数和花瓣数相等，或是它的倍数。		-----	
695	732	349	每子房室内有胚珠或种子3个至多数。次349项见269页。		-----	
696	705	350	叶为复叶。		-----	
697	698	351	雄蕊连合成为单体	酢浆草科	FA113	
698	697	351	雄蕊彼此相互分离。		-----	
699	702	352	叶互生。		-----	
700	701	353	叶为2-3回的三出叶，或为掌状叶	虎耳草科	FA93	
701	700	353	叶为1回羽状复叶	楝科	FA165	
702	699	352	叶对生。		-----	
703	704	354	叶为双数羽状复叶	蒺藜科	FA115	
704	703	354	叶为单数羽状复叶	省沽油科	FA154	
705	696	350	叶为单叶。		-----	
706	717	355	草本或亚灌木。		-----	
707	710	356	花周位；花托多少有些中空。		-----	
708	709	357	雄蕊着生于杯状花托的边缘	虎耳草科	FA93	
709	708	357	雄蕊着生于杯状或管状花萼(或即花托)的内侧	千屈菜科	FA139	
710	707	356	花下位；花托常扁平。		-----	
711	714	358	叶对生或轮生，常全缘。		-----	
712	713	359	水生或沼泽草本，有时(例如田繁缕属Bergia)为亚灌木；有托叶	沟繁缕科	FA76	
713	712	359	陆生草本；无托叶	石竹科	FA129	
714	711	358	叶互生或基生；稀可对生，边缘有锯齿，或叶退化为无绿色组织的鳞片。		-----	
715	716	360	草本或亚灌木：有托叶；萼片呈镊合状排列，脱落性	椴树科	FA103	
716	715	360	多年生常绿草本，或为死物寄生植物而无绿色组织；无托叶；萼片呈覆瓦状排列，宿存性	鹿蹄草科	FA248	
717	706	355	木本植物。		-----	
718	719	361	花瓣常有彼此衔接或其边缘互相依附的柄状瓣爪	海桐花科	FA92	
719	718	361	花瓣无瓣爪，或仅具互相分离的细长柄状瓣爪。		-----	
720	725	362	花托空凹；萼片呈镊合状或覆瓦状排列。		-----	
721	722	363	叶互生，边缘有锯齿，常绿性	虎耳草科	FA93	
722	721	363	D十对生或互生，全缘，脱落性。		-----	
723	724	364	子房2—6室，仅具1花柱；胚珠多数，着生于中轴胎座上	千屈菜科	FA139	
724	723	364	子房2室，具2花柱；胚珠数个，垂悬于中轴胎座上	金缕梅科	FA98	
725	720	362	花托扁平或微凸起；萼片呈覆瓦状或于杜英科中呈镊合状排列。		-----	
726	729	365	花为四出数；果实呈浆果状或核果状；花药纵长裂开或顶端舌瓣裂开。		-----	
727	728	366	穗状花序腋生于当年新枝上；花瓣先端具齿裂	杜英科	FA87	
728	727	366	穗状花序腋生于昔年老枝上；花瓣完整	旌节花科	FA81	
729	726	365	花为五出数；果实呈蒴果状；花药顶端孔裂。		-----	
730	731	367	花粉粒单纯；子房3室	桤叶树科	FA245	
731	730	367	花粉粒复合，成为四合体；子房5室	杜鹃花科	FA247	
732	695	349	每子房室内有胚珠或种子1或2个。		-----	
733	742	368	草本植物，有时基部呈灌木状。		-----	
734	737	369	花单性、杂性，或雌雄异株。		-----	
735	736	370	具卷须的藤本；叶为二回三出复叶	无患子科	FA159	
736	735	370	直立草本或亚灌木；叶为单叶	大戟科	FA84	
737	734	369	花两性。		-----	
738	739	371	萼片呈镊合状排列；果实有刺	椴树科	FA103	
739	738	371	萼片呈覆瓦状排列；果实无刺。		-----	
740	741	372	雄蕊彼此分离；花柱互相连合	牻牛儿苗科	FA111	
741	740	372	雄蕊互相连合；花柱彼此分离	亚麻科	FA112	
742	733	368	木本植物		-----	
743	744	373	口十肉质，通常仅为1对小时所组成的复叶	蒺藜科	FA115	
744	743	373	叶为其它情形。		-----	
745	748	374	叶对生；果实为1、2或3个翅果所组成。		-----	
746	747	375	花瓣细裂或具齿裂；每果实有3个翅果	金虎尾科	FA95	
747	746	375	花瓣全缘；每果实具2个或连合为1个的翅果	槭树科	FA155	
748	745	374	叶互生，如为对生时，则果实不为翅果。		-----	
749	760	376	叶为复叶，或稀可为单叶而有具翅的果实。		-----	
750	753	377	雄蕊连为单体。		-----	
751	752	378	萼片及花瓣均为三出数；花药6个，花丝生于雄蕊管的口部	橄榄科	FA164	
752	751	378	萼片及花瓣均为四出至六出数；花药8—12个，无花丝，直接着生于雄蕊管的喉部或裂齿之间	楝科	FA165	
753	750	377	雄蕊各自分离。		-----	
754	755	379	口十为单叶；果实为——具3翅而其内仅有1个种子的小坚果	卫矛科	FA149	
755	754	379	叶为复叶；果实无翅。		-----	
756	757	380	花柱3—5个；叶常互生，脱落性	漆树科	FA121	
757	756	380	花柱1个；叶互生或对生。		-----	
758	759	381	叶为羽状复叶，互生，常绿性或脱落性；果实有各种类型	无患子科	FA159	
759	758	381	掌状复叶，对生，脱落性；果实为蒴果	七叶树科	FA157	
760	749	376	叶为单叶；果实无翅。		-----	
761	766	382	雄蕊连成单体，或如为2轮时，至少其内轮者如此，有时其花药无花丝(例如大戟科的三宝木属Trigonastemon)。		-----	
762	763	383	花单性；萼片或花萼裂片2—6片，呈镊合状或覆瓦状排列	大戟科	FA84	
763	762	383	花两性；萼片5片，呈覆瓦状排列。		-----	
764	765	384	果实呈蒴果状；子房3—5室，各室均可成熟	亚麻科	FA112	
765	764	384	果实呈核果状；子房3室，大都其中的2室为不孕性，仅另1室可成熟，而有1或2个胚珠	古柯科	FA110	
766	761	382	雄蕊各自分离，有时在毒鼠子科中可和花瓣相连合而形成1管状物。		-----	
767	772	385	果呈蒴果状。		-----	
768	771	386	叶互生或稀可对生；花下位。		-----	
769	770	387	叶脱落性或常绿性；花单性或两性；子房3室，稀可2或4室，有时可多至15室(例如算盘子属Glochidion)	大戟科	FA84	
770	769	387	叶常绿性；花两性；子房5室	五列木科	FA152	
771	768	386	叶对生或互生；花周位	卫矛科	FA149	
772	767	385	果呈核果状，有时木质化，或呈浆果状。		-----	
773	778	388	种子无胚乳，胚体肥大而多肉质。		-----	
774	775	389	雄蕊10个	蒺藜科	FA115	
775	774	389	雄蕊4或5个。		-----	
776	777	390	叶互生；花瓣5片，各2裂或成2部分	毒鼠子科	FA184	
777	776	390	叶对生；花瓣4片，均完整	刺茉莉科	FA153	
778	773	388	种子有胚乳，胚体有时很小。		-----	
779	780	391	植物体为耐寒旱性；花单性，三出或二出数	兰科	FA288	
780	779	391	植物体为普通形状；花两性或单性，五出或四出数。		-----	
781	786	392	花瓣呈镊合状排列。		-----	
782	783	393	雄蕊和花瓣同数	茶茱萸科	FA75	
783	782	393	雄蕊为花瓣的倍数。		-----	
784	785	394	枝条无刺，而有对生的叶片	红树科	FA144	
785	784	394	枝条有刺，而有互生的叶片	铁青树科	FA133	
786	781	392	花瓣呈覆瓦状排列，或在大戟科的小束花属Microdesmis中为扭转兼覆瓦状排列。		-----	
787	788	395	花单性，雌雄异株；花瓣较小于萼片	大戟科	FA84	
788	787	395	花两性或单性；花瓣常较大于萼片。		-----	
789	790	396	落叶攀援灌木；雄蕊10个；子房5室，每室内有胚珠2个	猕猴桃科	FA160	
790	789	396	多为常绿乔木或灌木；雄蕊4或5个。		-----	
791	792	397	花下位，雌雄异株或杂性，无花盘	冬青科	FA148	
792	791	397	花周位，两性或杂性；有花盘	卫矛科	FA149	
793	318	160	花冠为多少有些连合的花瓣所组成。		-----	
794	833	398	成熟雄蕊或单体雄蕊的花药数多于花冠裂片。		-----	
795	798	399	心皮1个至数个，互相分离或大致分离。		-----	
796	797	400	叫•为单叶或有时可为羽状分裂，对生，肉质	景天科	FA91	
797	796	400	叶为二回羽状复叶，互生，不呈肉质	豆科	FA86	
798	795	399	心皮2个或更多，连合成一复合性子房。		-----	
799	804	401	雌雄同株或异株，有时为杂性。		-----	
800	801	402	子房1室；五分枝而呈棕榈状的小乔木	番木瓜科	FA88	
801	800	402	子房2室至多室；具分枝的乔木或灌木。		-----	
802	803	403	雄蕊连成单体，或至少内层者如此；蒴果	大戟科	FA84	
803	802	403	雄蕊各自分离；浆果	柿科	FA226	
804	799	401	花两性。		-----	
805	808	404	花瓣连成一盖状物，或花萼裂片及花瓣均可合成为1或2层的盖状物。		-----	
806	807	405	叶为单口十，具有透明微点	桃金娘科	FA141	
807	806	405	叶为掌状复叶，无透明微点	五加科	FA180	
808	805	404	花瓣及花萼裂片均不连成盖状物。		-----	
809	822	406	每子房室中有3个至多数胚珠。		-----	
810	815	407	雄蕊5～10个或其数不超过花冠裂片的2倍，稀可在安息香科的银钟花属HaleSia其数可达16个，而为花冠裂片的4倍。		-----	
811	814	408	雄蕊连成单体或其花丝于基部互相连合；花药纵裂；花粉粒单生。		-----	
812	813	409	叶为复叶；子房上位；花柱5个	酢浆草科	FA113	
813	812	409	叶为单叶•；子房下位或半下位；花柱1个；乔木或灌木，常有星状毛	安息香科	FA227	
814	811	408	雄蕊各自分离；花药顶端孔裂；花粉粒为四合型	杜鹃花科	FA247	
815	810	407	雄蕊为不定数。		-----	
816	817	410	萼片和花瓣常各为多数，而无显著的区分；子房下位；植物体肉质；绿色，常具棘针，而其叶退化	仙人掌科	FA174	
817	816	410	萼片和花瓣常各为5片，而有显著的区分；子房上位。		-----	
818	819	411	萼片呈镊合状排列；雄蕊连成单体	锦葵科	FA101	
819	818	411	萼片呈显著的覆瓦状排列。		-----	
820	821	412	雄蕊连成5束，且每束着生于1花瓣的基部；花药顶端孔裂开；浆果	猕猴桃科	FA160	
821	820	412	雄蕊的基部连成单体；花药纵长裂开；蒴果	山茶科	FA74	
822	809	406	每子房室中常仅有1或2个胚珠。		-----	
823	824	413	花萼中的2片或更多片于结实时能长大成翅状	龙脑香科	FA96	
824	823	413	花萼裂片无上述变大的情形。		-----	
825	826	414	植物体常有星状毛茸	安息香科	FA227	
826	825	414	植物体无星状毛茸。		-----	
827	828	415	子房下位或半下位；果实歪斜	山矾科	FA228	
828	827	415	子房上位。		-----	
829	830	416	雄蕊相互连合为单体；果实成熟时分裂为离果	锦葵科	FA101	
830	829	416	雄蕊各自分离；果实不是离果。		-----	
831	832	417	子房1或2室；蒴果	瑞香科	FA186	
832	831	417	子房6—8室；浆果	山榄科	FA225	
833	794	398	成熟雄蕊并不多于花冠裂片或有时因花丝的分裂则可过之。		-----	
834	851	418	雄蕊和花冠裂片为同数且对生。		-----	
835	836	419	植物体内有乳汁。	山榄科	FA225	
836	835	419	植物体内不含乳汁。		-----	
837	840	420	果实内有数个至多数种子。		-----	
838	839	421	乔木或灌木；果实呈浆果状或核果状	紫金牛科	FA254	
839	838	421	草本；果实呈蒴果状	报春花科	FA255	
840	837	420	果实内仅有1个种子。		-----	
841	844	422	子房下位或半下位。		-----	
842	843	423	乔木或攀援性灌木；叶互生	铁青树科	FA133	
843	842	423	常为半寄生性灌木；叶对生	桑寄生科	FA124	
844	841	422	子房上位。		-----	
845	848	424	花两性。		-----	
846	847	425	攀援性草本；萼片2；果为肉质宿存花萼所包围	落葵科	FA107	
847	846	425	直立草本或亚灌木，有时为攀援性；萼片或萼裂片5；果为蒴果或瘦果，不为花萼所包围	白花丹科	FA256	
848	845	424	花单性，雌雄异株；攀援性灌木。		-----	
849	850	426	雄蕊连合成。单体；雌蕊单纯性	防己科	FA119	
850	849	426	雄蕊各自分离；雌蕊复合性	茶茱萸科	FA75	
851	834	418	雄蕊和花冠裂片为同数且互生，或雄蕊数较花冠裂片为少。		-----	
852	883	427	子房下位。次427项见274页。		-----	
853	854	428	植物体常以卷须而攀援或蔓生；胚珠及种子皆为水平生长于侧膜胎座上	葫芦科	FA202	
854	853	428	植物体直立，如为攀援时也无卷须；胚珠及种子并不为水平生长。		-----	
855	860	429	雄蕊互相连合。		-----	
856	857	430	花整齐或两侧对称，成头状花序，或在苍耳属Xanthium中，雌花序为一仅含2花的果壳，其外生有钩状刺毛；子房1室，内仅有1个胚珠	菊科	FA242	
857	856	430	花多两侧对称，单生或成总状或伞房花序；子房2或3室，内有多数胚珠。		-----	
858	859	431	花冠裂片呈镊合状排列；雄蕊5个，具分离的花丝及连合的花药	桔梗科	FA241	
859	858	431	花冠裂片呈覆瓦状排列；雄蕊2个，具连合的花丝及分离的花药	花柱草科	FA244	
860	855	429	雄蕊各自分离。		-----	
861	866	432	雄蕊和花冠相分离或近于分离。		-----	
862	863	433	花药顶端孔裂开；花粉粒连合成四合体；灌木或亚灌木	杜鹃花科	FA247	
863	862	433	花药纵长裂开，花粉粒单纯；多为草本。		-----	
864	865	434	花冠整齐；子房2—5室，内有多数胚珠	桔梗科	FA241	
